participant;item;rt;region;type2;add;final_rt
24;11;484;headnoun1;subject relative;13.9697698730747;497.969769873075
24;13;425;headnoun1;subject relative;17.4866490977939;442.486649097794
24;14;335;headnoun1;object relative;22.8627836618505;357.862783661851
24;15;731;headnoun1;subject relative;20.441860487773;751.441860487773
24;16;786;headnoun1;object relative;17.3436609294867;803.343660929487
26;1;366;headnoun1;subject relative;17.9192598237991;383.919259823799
26;2;342;headnoun1;object relative;24.035186154582;366.035186154582
26;3;430;headnoun1;subject relative;28.8823532923488;458.882353292349
26;4;358;headnoun1;object relative;16.6762361070467;374.676236107047
26;5;406;headnoun1;subject relative;19.7871341449327;425.787134144933
26;6;430;headnoun1;object relative;23.2202281844412;453.220228184441
26;7;454;headnoun1;subject relative;18.9089983887827;472.908998388783
26;8;494;headnoun1;object relative;11.6142088395584;505.614208839558
26;9;342;headnoun1;subject relative;17.4972597732589;359.497259773259
26;10;438;headnoun1;object relative;16.9157583146449;454.915758314645
26;11;574;headnoun1;subject relative;8.6777534570468;582.677753457047
26;13;439;headnoun1;subject relative;30.2550287990001;469.255028799
26;14;342;headnoun1;object relative;17.343366651404;359.343366651404
26;15;510;headnoun1;subject relative;12.5649526942738;522.564952694274
26;16;534;headnoun1;object relative;3.14693616425747;537.146936164257
27;1;333;headnoun1;object relative;25.6953101204657;358.695310120466
27;2;887;headnoun1;subject relative;17.5411607056009;904.541160705601
27;3;320;headnoun1;object relative;15.3265368937963;335.326536893796
27;4;358;headnoun1;object relative;16.1118226661474;374.111822666147
27;5;406;headnoun1;subject relative;13.1611712600093;419.161171260009
27;6;430;headnoun1;object relative;18.1870561124951;448.187056112495
27;7;454;headnoun1;subject relative;10.9686943817742;464.968694381774
27;8;464;headnoun1;subject relative;22.6407742660311;486.640774266031
27;9;267;headnoun1;object relative;24.0431261327966;291.043126132797
27;10;559;headnoun1;subject relative;21.5002925421675;580.500292542167
27;11;670;headnoun1;object relative;23.3173417905452;693.317341790545
27;13;425;headnoun1;object relative;25.6876803752758;450.687680375276
27;14;428;headnoun1;object relative;22.4660754352611;450.466075435261
27;15;2470;headnoun1;object relative;18.6314490016699;2488.63144900167
27;16;345;headnoun1;subject relative;15.9039634920131;360.903963492013
28;1;446;headnoun1;subject relative;27.15277813853;473.15277813853
28;2;374;headnoun1;object relative;26.9494725398864;400.949472539886
28;3;286;headnoun1;subject relative;21.2359394707441;307.235939470744
28;4;221;headnoun1;object relative;16.5205890780843;237.520589078084
28;5;366;headnoun1;subject relative;27.9656809550601;393.96568095506
28;6;318;headnoun1;object relative;15.8143857503655;333.814385750366
28;7;262;headnoun1;subject relative;25.1664671472513;287.166467147251
28;8;502;headnoun1;object relative;18.849348582507;520.849348582507
28;9;1425;headnoun1;subject relative;26.1370187150034;1451.137018715
28;10;366;headnoun1;object relative;24.6304140515305;390.630414051531
28;11;494;headnoun1;subject relative;22.3989616525307;516.398961652531
28;13;1336;headnoun1;subject relative;20.7824996079574;1356.78249960796
28;14;438;headnoun1;object relative;16.9741848408855;454.974184840885
28;15;1961;headnoun1;subject relative;18.6083503874896;1979.60835038749
28;16;342;headnoun1;object relative;22.5767016401941;364.576701640194
29;1;374;headnoun1;object relative;24.0300972928474;398.030097292847
29;2;278;headnoun1;subject relative;14.9323290477722;292.932329047772
29;3;318;headnoun1;object relative;17.3924020414366;335.392402041437
29;4;190;headnoun1;subject relative;13.5218810803999;203.5218810804
29;5;502;headnoun1;object relative;18.4019606370692;520.401960637069
29;6;318;headnoun1;subject relative;12.8755597623651;330.875559762365
29;7;302;headnoun1;object relative;13.6030365202129;315.603036520213
29;8;1280;headnoun1;subject relative;13.3724010328878;1293.37240103289
29;9;197;headnoun1;object relative;22.425069803296;219.425069803296
29;10;246;headnoun1;subject relative;22.5384863956072;268.538486395607
29;11;318;headnoun1;object relative;19.5899119915053;337.589911991505
29;13;310;headnoun1;object relative;16.7541929324116;326.754192932412
29;14;178;headnoun1;subject relative;19.6964450360526;197.696445036053
29;15;6854;headnoun1;object relative;18.2065831787582;6872.20658317876
29;16;294;headnoun1;subject relative;19.3228499898844;313.322849989884
30;1;277;headnoun1;subject relative;20.4120658897394;297.412065889739
30;2;873;headnoun1;object relative;21.353079942007;894.353079942007
30;3;352;headnoun1;subject relative;20.4960474678104;372.49604746781
30;4;401;headnoun1;object relative;21.6203468860978;422.620346886098
30;5;621;headnoun1;subject relative;18.1144352508271;639.114435250827
30;6;327;headnoun1;object relative;23.9516029152344;350.951602915234
30;7;522;headnoun1;subject relative;27.4973861767915;549.497386176792
30;8;611;headnoun1;object relative;15.5101044938212;626.510104493821
30;9;287;headnoun1;subject relative;22.1235939029794;309.123593902979
30;10;343;headnoun1;object relative;24.8546701603199;367.85467016032
30;11;340;headnoun1;subject relative;24.4045923614481;364.404592361448
30;13;4145;headnoun1;subject relative;15.8388317590546;4160.83883175905
30;14;388;headnoun1;object relative;27.1922146123314;415.192214612331
30;15;598;headnoun1;subject relative;15.4390613423904;613.43906134239
30;16;618;headnoun1;object relative;15.6314543534478;633.631454353448
31;1;358;headnoun1;object relative;8.52107747387118;366.521077473871
31;2;382;headnoun1;subject relative;15.014031959659;397.014031959659
31;3;262;headnoun1;object relative;22.2799452674521;284.279945267452
31;4;262;headnoun1;subject relative;21.4576171858417;283.457617185842
31;5;406;headnoun1;object relative;9.51901114581448;415.519011145814
31;6;342;headnoun1;subject relative;13.3052020504229;355.305202050423
31;7;278;headnoun1;object relative;13.8383769301147;291.838376930115
31;8;911;headnoun1;subject relative;18.7442569025208;929.744256902521
31;9;238;headnoun1;object relative;25.6268060316497;263.62680603165
31;10;478;headnoun1;subject relative;11.2595846327497;489.25958463275
31;11;735;headnoun1;object relative;20.5328744459416;755.532874445942
31;13;302;headnoun1;object relative;24.3692144644685;326.369214464468
31;14;326;headnoun1;subject relative;20.5440337307627;346.544033730763
31;15;743;headnoun1;object relative;18.3848247475523;761.384824747552
31;16;502;headnoun1;subject relative;21.8994828413972;523.899482841397
32;1;224;headnoun1;subject relative;14.1514941280723;238.151494128072
32;2;220;headnoun1;object relative;21.1435346099063;241.143534609906
32;3;335;headnoun1;subject relative;18.6185196425273;353.618519642527
32;4;222;headnoun1;object relative;19.4556705955352;241.455670595535
32;5;234;headnoun1;subject relative;22.3112817805617;256.311281780562
32;6;822;headnoun1;object relative;32.0995141035384;854.099514103538
32;7;298;headnoun1;subject relative;20.0896714463217;318.089671446322
32;8;403;headnoun1;object relative;14.4669739566693;417.466973956669
32;9;329;headnoun1;subject relative;16.8690840024079;345.869084002408
32;10;366;headnoun1;object relative;8.3621853992651;374.362185399265
32;11;241;headnoun1;subject relative;16.6874646168266;257.687464616827
32;13;356;headnoun1;subject relative;22.2886801878786;378.288680187879
32;14;273;headnoun1;object relative;29.8047267082349;302.804726708235
32;15;437;headnoun1;subject relative;18.9058996024013;455.905899602401
32;16;260;headnoun1;object relative;7.71584576117442;267.715845761174
33;1;278;headnoun1;object relative;28.0765185019408;306.076518501941
33;2;197;headnoun1;subject relative;22.7772329647951;219.777232964795
33;3;342;headnoun1;object relative;9.6193328071987;351.619332807199
33;4;414;headnoun1;subject relative;19.9615720740084;433.961572074008
33;5;406;headnoun1;object relative;17.0722089646775;423.072208964677
33;6;286;headnoun1;subject relative;30.1806830974996;316.1806830975
33;7;334;headnoun1;object relative;19.2547191253034;353.254719125303
33;8;318;headnoun1;subject relative;15.9135232267845;333.913523226784
33;9;306;headnoun1;object relative;15.6317392114942;321.631739211494
33;10;390;headnoun1;subject relative;16.9072738387545;406.907273838754
33;11;326;headnoun1;object relative;13.5711474872209;339.571147487221
33;13;466;headnoun1;object relative;13.9236215454359;479.923621545436
33;14;253;headnoun1;subject relative;18.3175384790842;271.317538479084
33;15;590;headnoun1;object relative;14.516821529957;604.516821529957
33;16;358;headnoun1;subject relative;20.0246293198339;378.024629319834
34;1;441;headnoun1;subject relative;25.676646483503;466.676646483503
34;2;418;headnoun1;object relative;11.890901189885;429.890901189885
34;3;341;headnoun1;subject relative;20.8901290424882;361.890129042488
34;4;337;headnoun1;object relative;21.6980830111231;358.698083011123
34;5;301;headnoun1;subject relative;25.7252914299715;326.725291429972
34;6;348;headnoun1;object relative;27.2352173676326;375.235217367633
34;7;247;headnoun1;subject relative;12.0336416326657;259.033641632666
34;8;379;headnoun1;object relative;16.625744003417;395.625744003417
34;9;275;headnoun1;subject relative;24.1998699030417;299.199869903042
34;10;348;headnoun1;object relative;27.2981377392596;375.29813773926
34;11;290;headnoun1;subject relative;22.1071784918676;312.107178491868
34;13;289;headnoun1;subject relative;24.2927759489229;313.292775948923
34;14;410;headnoun1;object relative;27.6921216114501;437.69212161145
34;15;3238;headnoun1;subject relative;15.0768862607237;3253.07688626072
34;16;268;headnoun1;object relative;22.5150669511962;290.515066951196
35;1;671;headnoun1;object relative;28.4957027847595;699.495702784759
35;2;534;headnoun1;subject relative;14.2653834870605;548.26538348706
35;3;558;headnoun1;object relative;15.0623106579622;573.062310657962
35;4;374;headnoun1;subject relative;18.8335200709734;392.833520070973
35;5;350;headnoun1;object relative;13.1722452854499;363.17224528545
35;6;286;headnoun1;subject relative;25.0494254609088;311.049425460909
35;7;366;headnoun1;object relative;19.1622803268136;385.162280326814
35;8;325;headnoun1;subject relative;21.5587539492761;346.558753949276
35;9;246;headnoun1;object relative;20.3840383159328;266.384038315933
35;10;510;headnoun1;subject relative;14.3135151213551;524.313515121355
35;11;759;headnoun1;object relative;16.610659158829;775.610659158829
35;13;623;headnoun1;object relative;32.4070126246872;655.407012624687
35;14;566;headnoun1;subject relative;20.2342464304757;586.234246430476
35;15;229;headnoun1;object relative;20.3456121477564;249.345612147756
35;16;342;headnoun1;subject relative;18.9996951754731;360.999695175473
36;1;270;headnoun1;subject relative;15.4299987873037;285.429998787304
36;2;493;headnoun1;object relative;15.8479810049536;508.847981004954
36;3;354;headnoun1;subject relative;16.1665091421245;370.166509142125
36;4;291;headnoun1;object relative;30.4032044435259;321.403204443526
36;5;310;headnoun1;subject relative;26.7006722113226;336.700672211323
36;6;269;headnoun1;object relative;17.0824696703387;286.082469670339
36;7;241;headnoun1;subject relative;16.1467238686648;257.146723868665
36;8;279;headnoun1;object relative;25.4379899271873;304.437989927187
36;9;304;headnoun1;subject relative;9.78730361473866;313.787303614739
36;10;298;headnoun1;object relative;20.7887465902649;318.788746590265
36;11;1095;headnoun1;subject relative;16.080462979383;1111.08046297938
36;13;320;headnoun1;subject relative;16.6676988177392;336.667698817739
36;14;298;headnoun1;object relative;21.5943122374689;319.594312237469
36;15;1615;headnoun1;subject relative;9.77485141618287;1624.77485141618
36;16;406;headnoun1;object relative;24.8457230094553;430.845723009455
37;1;623;headnoun1;object relative;24.9370931558208;647.937093155821
37;2;406;headnoun1;subject relative;21.9052801659951;427.905280165995
37;3;558;headnoun1;object relative;14.2784398436856;572.278439843686
37;4;454;headnoun1;subject relative;28.125476953885;482.125476953885
37;5;582;headnoun1;object relative;24.8929935579247;606.892993557925
37;6;1328;headnoun1;subject relative;18.201471112481;1346.20147111248
37;7;879;headnoun1;object relative;15.6218838485187;894.621883848519
37;8;1280;headnoun1;subject relative;17.4462994228646;1297.44629942286
37;9;630;headnoun1;object relative;22.8157559458619;652.815755945862
37;10;815;headnoun1;subject relative;22.2997281563056;837.299728156306
37;11;574;headnoun1;object relative;23.3955269478947;597.395526947895
37;13;526;headnoun1;object relative;13.0504641606181;539.050464160618
37;14;735;headnoun1;subject relative;13.9954408698738;748.995440869874
37;15;767;headnoun1;object relative;18.4063179428494;785.406317942849
37;16;518;headnoun1;subject relative;25.8521107155764;543.852110715576
38;1;254;headnoun1;object relative;21.5024037914014;275.502403791401
38;2;342;headnoun1;subject relative;10.536604293628;352.536604293628
38;3;238;headnoun1;object relative;17.0695953750497;255.06959537505
38;4;254;headnoun1;subject relative;14.4177905757753;268.417790575775
38;5;318;headnoun1;object relative;13.9117035087982;331.911703508798
38;6;270;headnoun1;subject relative;15.729834397351;285.729834397351
